"exercise_label","features"
"Squat","{""leftHipAngle"": 69.63932723531134, ""leftKneeAngle"": 38.45159185338679, ""rightHipAngle"": 75.80048330884905, ""leftElbowAngle"": 32.93149707232485, ""rightKneeAngle"": 45.96803188409751, ""rightElbowAngle"": 67.64166452198197, ""leftShoulderAngle"": 107.5288667031229, ""rightShoulderAngle"": 130.77900009173817}"
"Squat","{""leftHipAngle"": 77.53054434283725, ""leftKneeAngle"": 47.48910040203401, ""rightHipAngle"": 75.4536658579658, ""leftElbowAngle"": 35.32361080186444, ""rightKneeAngle"": 50.71718828116934, ""rightElbowAngle"": 52.19845373175383, ""leftShoulderAngle"": 112.33449882501412, ""rightShoulderAngle"": 139.0792970049404}"
"Squat","{""leftHipAngle"": 122.13203947039524, ""leftKneeAngle"": 115.24895579008428, ""rightHipAngle"": 117.46719504583972, ""leftElbowAngle"": 151.5506195666487, ""rightKneeAngle"": 101.78333960326682, ""rightElbowAngle"": 177.24876231441863, ""leftShoulderAngle"": 24.41339923086168, ""rightShoulderAngle"": 156.05191298815674}"
"Squat","{""leftHipAngle"": 175.19455266624684, ""leftKneeAngle"": 175.72546758791273, ""rightHipAngle"": 179.95463117990246, ""leftElbowAngle"": 132.0833848537145, ""rightKneeAngle"": 170.55806991079436, ""rightElbowAngle"": 118.76735689603198, ""leftShoulderAngle"": 30.314104953318715, ""rightShoulderAngle"": 169.2914738773779}"
"Squat","{""leftHipAngle"": 170.91027927369453, ""leftKneeAngle"": 161.9556477704786, ""rightHipAngle"": 173.082088080019, ""leftElbowAngle"": 49.36880164384824, ""rightKneeAngle"": 143.57172782815618, ""rightElbowAngle"": 21.40393141647603, ""leftShoulderAngle"": 35.6114368253742, ""rightShoulderAngle"": 28.468364739340853}"
"Squat","{""leftHipAngle"": 167.99309872952932, ""leftKneeAngle"": 153.99132751487642, ""rightHipAngle"": 174.3473537045785, ""leftElbowAngle"": 157.58005427204955, ""rightKneeAngle"": 151.52758209142908, ""rightElbowAngle"": 108.3344291403077, ""leftShoulderAngle"": 4.630536722923959, ""rightShoulderAngle"": 37.51120435309481}"
"Squat","{""leftHipAngle"": 159.91174255923525, ""leftKneeAngle"": 175.95940920637068, ""rightHipAngle"": 160.85170365270474, ""leftElbowAngle"": 154.6126185334466, ""rightKneeAngle"": 135.23620384837747, ""rightElbowAngle"": 98.65484142013472, ""leftShoulderAngle"": 11.024328079744716, ""rightShoulderAngle"": 41.65404539759253}"
"Squat","{""leftHipAngle"": 145.41850449488587, ""leftKneeAngle"": 153.15127069264793, ""rightHipAngle"": 177.88718848984928, ""leftElbowAngle"": 157.4732399258492, ""rightKneeAngle"": 177.9995965933944, ""rightElbowAngle"": 164.06606579833033, ""leftShoulderAngle"": 10.545401351959445, ""rightShoulderAngle"": 54.32745532182572}"
"Squat","{""leftHipAngle"": 150.0000378292572, ""leftKneeAngle"": 137.30153721712725, ""rightHipAngle"": 175.90694869636167, ""leftElbowAngle"": 152.19982412920254, ""rightKneeAngle"": 175.2536947105822, ""rightElbowAngle"": 171.20021614072516, ""leftShoulderAngle"": 16.25667259808537, ""rightShoulderAngle"": 49.81248471841436}"
"Squat","{""leftHipAngle"": 156.48277983679978, ""leftKneeAngle"": 159.0284918764074, ""rightHipAngle"": 176.03940365153775, ""leftElbowAngle"": 168.1313703153981, ""rightKneeAngle"": 176.18018902082417, ""rightElbowAngle"": 163.4296122324989, ""leftShoulderAngle"": 34.74468402268616, ""rightShoulderAngle"": 36.37725761954622}"
"Squat","{""leftHipAngle"": 167.66290930841612, ""leftKneeAngle"": 147.72802662087437, ""rightHipAngle"": 173.26498188168483, ""leftElbowAngle"": 156.00206306133367, ""rightKneeAngle"": 157.0244529874205, ""rightElbowAngle"": 160.81622935766484, ""leftShoulderAngle"": 18.214223180347876, ""rightShoulderAngle"": 16.37889406260253}"
"Squat","{""leftHipAngle"": 165.1483364322982, ""leftKneeAngle"": 154.82817356046075, ""rightHipAngle"": 179.2072577844916, ""leftElbowAngle"": 166.1573271018014, ""rightKneeAngle"": 175.50027395766656, ""rightElbowAngle"": 141.93500646731445, ""leftShoulderAngle"": 11.714990303963228, ""rightShoulderAngle"": 16.526654834550694}"
"Squat","{""leftHipAngle"": 147.8773224460729, ""leftKneeAngle"": 126.0958408596196, ""rightHipAngle"": 156.90229255269742, ""leftElbowAngle"": 162.4910631393434, ""rightKneeAngle"": 158.43627725524334, ""rightElbowAngle"": 158.27329298639353, ""leftShoulderAngle"": 6.413582722795528, ""rightShoulderAngle"": 12.961744712837298}"
"Squat","{""leftHipAngle"": 176.47981888595584, ""leftKneeAngle"": 176.74641388121597, ""rightHipAngle"": 172.2933361841736, ""leftElbowAngle"": 157.32486221758015, ""rightKneeAngle"": 171.62868243508177, ""rightElbowAngle"": 153.61793302051015, ""leftShoulderAngle"": 35.18960896508301, ""rightShoulderAngle"": 10.5965645696376}"
"Squat","{""leftHipAngle"": 164.9439737000638, ""leftKneeAngle"": 155.53019226624892, ""rightHipAngle"": 177.0896516869666, ""leftElbowAngle"": 165.21642746615098, ""rightKneeAngle"": 157.88264952875247, ""rightElbowAngle"": 145.75046987893984, ""leftShoulderAngle"": 68.18735068221193, ""rightShoulderAngle"": 44.40340554546469}"
"Squat","{""leftHipAngle"": 163.98733906926506, ""leftKneeAngle"": 154.2344372572003, ""rightHipAngle"": 179.0229989721436, ""leftElbowAngle"": 150.7472072417326, ""rightKneeAngle"": 160.4128844224605, ""rightElbowAngle"": 163.21187620160617, ""leftShoulderAngle"": 50.34647525709634, ""rightShoulderAngle"": 67.67830620971618}"
"Squat","{""leftHipAngle"": 158.02894733590452, ""leftKneeAngle"": 149.65467790630868, ""rightHipAngle"": 172.09427887560685, ""leftElbowAngle"": 148.66682382843533, ""rightKneeAngle"": 157.73992431515663, ""rightElbowAngle"": 163.11522416733777, ""leftShoulderAngle"": 63.686633713219265, ""rightShoulderAngle"": 71.68495117301713}"
"Squat","{""leftHipAngle"": 91.7983555389826, ""leftKneeAngle"": 72.14755256256655, ""rightHipAngle"": 123.81486752968476, ""leftElbowAngle"": 178.41098286159863, ""rightKneeAngle"": 125.93496154449056, ""rightElbowAngle"": 150.74440818430645, ""leftShoulderAngle"": 96.63279713266692, ""rightShoulderAngle"": 84.26620530105373}"
"Squat","{""leftHipAngle"": 69.31699327627325, ""leftKneeAngle"": 37.75030903542739, ""rightHipAngle"": 96.80750352586917, ""leftElbowAngle"": 173.6534239974313, ""rightKneeAngle"": 65.71937894541617, ""rightElbowAngle"": 169.68712148602913, ""leftShoulderAngle"": 95.08296501955589, ""rightShoulderAngle"": 96.5592697283722}"
"Squat","{""leftHipAngle"": 66.75048125886134, ""leftKneeAngle"": 36.38504273806751, ""rightHipAngle"": 93.23431166615286, ""leftElbowAngle"": 176.27260294813635, ""rightKneeAngle"": 63.54402844425459, ""rightElbowAngle"": 158.04751524546398, ""leftShoulderAngle"": 105.73166029397692, ""rightShoulderAngle"": 93.53146291887428}"
"Squat","{""leftHipAngle"": 94.9016722981376, ""leftKneeAngle"": 74.04208939120656, ""rightHipAngle"": 121.2155481447429, ""leftElbowAngle"": 169.23267159106703, ""rightKneeAngle"": 105.5667365947784, ""rightElbowAngle"": 150.34256636484756, ""leftShoulderAngle"": 97.83888647567676, ""rightShoulderAngle"": 84.97082895228449}"
"Squat","{""leftHipAngle"": 163.57726814825094, ""leftKneeAngle"": 171.20241208896246, ""rightHipAngle"": 179.40065236029176, ""leftElbowAngle"": 139.1146267455064, ""rightKneeAngle"": 178.12870707755363, ""rightElbowAngle"": 161.7317895743711, ""leftShoulderAngle"": 85.09454949893245, ""rightShoulderAngle"": 75.94589352036705}"
"Squat","{""leftHipAngle"": 171.8461930011537, ""leftKneeAngle"": 178.13442596817225, ""rightHipAngle"": 174.98226710577208, ""leftElbowAngle"": 165.2739195945532, ""rightKneeAngle"": 177.06216222575875, ""rightElbowAngle"": 168.31149614565487, ""leftShoulderAngle"": 88.11390312108341, ""rightShoulderAngle"": 77.82967464892221}"
"Squat","{""leftHipAngle"": 143.94720032040237, ""leftKneeAngle"": 138.4905467901943, ""rightHipAngle"": 165.83588893730663, ""leftElbowAngle"": 143.22702654633972, ""rightKneeAngle"": 164.13878718373343, ""rightElbowAngle"": 159.96812959896815, ""leftShoulderAngle"": 88.90282006732762, ""rightShoulderAngle"": 79.22143050189914}"
"Squat","{""leftHipAngle"": 82.56007924990217, ""leftKneeAngle"": 55.00792983734766, ""rightHipAngle"": 120.72373058518949, ""leftElbowAngle"": 170.4413582804802, ""rightKneeAngle"": 111.9804521002794, ""rightElbowAngle"": 151.0781838075029, ""leftShoulderAngle"": 95.68798838211852, ""rightShoulderAngle"": 83.14313521061368}"
"Squat","{""leftHipAngle"": 61.16832276431153, ""leftKneeAngle"": 24.51348624368763, ""rightHipAngle"": 70.36069011282062, ""leftElbowAngle"": 179.32176231477789, ""rightKneeAngle"": 51.562707563354195, ""rightElbowAngle"": 153.57339150810338, ""leftShoulderAngle"": 92.24461963172172, ""rightShoulderAngle"": 78.57217457804948}"
"Squat","{""leftHipAngle"": 77.51125754708215, ""leftKneeAngle"": 60.640676710014134, ""rightHipAngle"": 110.5361545432658, ""leftElbowAngle"": 168.25564114370397, ""rightKneeAngle"": 93.32495980432054, ""rightElbowAngle"": 150.09722300212536, ""leftShoulderAngle"": 98.24218529852004, ""rightShoulderAngle"": 84.61202029521063}"
"Squat","{""leftHipAngle"": 120.45779098972768, ""leftKneeAngle"": 113.72166577333728, ""rightHipAngle"": 149.20200247606655, ""leftElbowAngle"": 166.8712311039973, ""rightKneeAngle"": 149.8949699480054, ""rightElbowAngle"": 167.9373354204332, ""leftShoulderAngle"": 93.3566934162436, ""rightShoulderAngle"": 89.6544282202323}"
"Squat","{""leftHipAngle"": 166.8170981393537, ""leftKneeAngle"": 169.36090321212495, ""rightHipAngle"": 179.10443595197958, ""leftElbowAngle"": 172.3462996063692, ""rightKneeAngle"": 168.65869337948828, ""rightElbowAngle"": 158.30330755790854, ""leftShoulderAngle"": 95.6496676478976, ""rightShoulderAngle"": 74.19486228995416}"
"Squat","{""leftHipAngle"": 166.76103736650322, ""leftKneeAngle"": 167.90023297539378, ""rightHipAngle"": 177.2923164114804, ""leftElbowAngle"": 174.0671478753067, ""rightKneeAngle"": 174.48298872768623, ""rightElbowAngle"": 162.44146557999844, ""leftShoulderAngle"": 95.73429097650782, ""rightShoulderAngle"": 75.61753203306858}"
"Squat","{""leftHipAngle"": 164.8556341309166, ""leftKneeAngle"": 161.24788223530965, ""rightHipAngle"": 176.6840181678649, ""leftElbowAngle"": 170.4006490330375, ""rightKneeAngle"": 167.60392231999663, ""rightElbowAngle"": 161.7629668692518, ""leftShoulderAngle"": 92.92701200390906, ""rightShoulderAngle"": 77.86224433321121}"
"Squat","{""leftHipAngle"": 99.6115300936835, ""leftKneeAngle"": 70.64686283508803, ""rightHipAngle"": 119.76549584023134, ""leftElbowAngle"": 114.20250585418336, ""rightKneeAngle"": 101.43246597978754, ""rightElbowAngle"": 172.90716994799646, ""leftShoulderAngle"": 73.24981881750207, ""rightShoulderAngle"": 100.98329647335322}"
"Squat","{""leftHipAngle"": 56.91150879488123, ""leftKneeAngle"": 32.403221659297515, ""rightHipAngle"": 80.44112454431581, ""leftElbowAngle"": 170.70092003052488, ""rightKneeAngle"": 48.63502380716989, ""rightElbowAngle"": 153.7552121931678, ""leftShoulderAngle"": 108.79320355938856, ""rightShoulderAngle"": 95.21998555906067}"
"Squat","{""leftHipAngle"": 61.10715949454284, ""leftKneeAngle"": 38.13758551842153, ""rightHipAngle"": 77.88473334754835, ""leftElbowAngle"": 169.99664888011847, ""rightKneeAngle"": 52.76980733116864, ""rightElbowAngle"": 151.81757979881672, ""leftShoulderAngle"": 107.68849107570024, ""rightShoulderAngle"": 97.68422450836862}"
"Squat","{""leftHipAngle"": 97.8970799084147, ""leftKneeAngle"": 83.65388223958757, ""rightHipAngle"": 120.39659490163224, ""leftElbowAngle"": 160.89920649625736, ""rightKneeAngle"": 116.02495037618826, ""rightElbowAngle"": 176.4330186468233, ""leftShoulderAngle"": 106.3776992909781, ""rightShoulderAngle"": 104.26155261358976}"
"Squat","{""leftHipAngle"": 166.6796090741495, ""leftKneeAngle"": 176.3900482953947, ""rightHipAngle"": 177.0166576391633, ""leftElbowAngle"": 173.44990678564486, ""rightKneeAngle"": 173.2315182923926, ""rightElbowAngle"": 170.23337149268667, ""leftShoulderAngle"": 98.16260136834572, ""rightShoulderAngle"": 86.27526285036788}"
"Squat","{""leftHipAngle"": 172.10782391662627, ""leftKneeAngle"": 175.6550320226368, ""rightHipAngle"": 176.7562719120531, ""leftElbowAngle"": 164.752206720203, ""rightKneeAngle"": 177.00910186408612, ""rightElbowAngle"": 174.77860660873395, ""leftShoulderAngle"": 95.411987180431, ""rightShoulderAngle"": 86.10583650595176}"
"Squat","{""leftHipAngle"": 169.03986837143552, ""leftKneeAngle"": 169.0849593125388, ""rightHipAngle"": 179.59147029903107, ""leftElbowAngle"": 177.1003518508346, ""rightKneeAngle"": 173.87253065228205, ""rightElbowAngle"": 170.68777469179508, ""leftShoulderAngle"": 89.73571066160567, ""rightShoulderAngle"": 85.61366907427609}"
"Squat","{""leftHipAngle"": 107.76315077879092, ""leftKneeAngle"": 87.89072554387678, ""rightHipAngle"": 135.00907789686485, ""leftElbowAngle"": 130.79439944777897, ""rightKneeAngle"": 125.44610140302332, ""rightElbowAngle"": 172.25931657135698, ""leftShoulderAngle"": 101.66767842662868, ""rightShoulderAngle"": 95.69746183510524}"
"Squat","{""leftHipAngle"": 68.59083996550648, ""leftKneeAngle"": 42.22194284367157, ""rightHipAngle"": 94.12043497603467, ""leftElbowAngle"": 176.97989584267305, ""rightKneeAngle"": 78.89223181046128, ""rightElbowAngle"": 154.21512162940198, ""leftShoulderAngle"": 98.91193288319624, ""rightShoulderAngle"": 89.45539256786827}"
"Squat","{""leftHipAngle"": 43.421067947282936, ""leftKneeAngle"": 34.85707749326977, ""rightHipAngle"": 55.830701491520955, ""leftElbowAngle"": 176.49330649799677, ""rightKneeAngle"": 43.86590368529702, ""rightElbowAngle"": 147.5731969304221, ""leftShoulderAngle"": 106.66190406445564, ""rightShoulderAngle"": 80.14111314271454}"
"Squat","{""leftHipAngle"": 73.90179784903111, ""leftKneeAngle"": 55.56409911605681, ""rightHipAngle"": 98.19748114259204, ""leftElbowAngle"": 177.89242144924265, ""rightKneeAngle"": 78.79525857087845, ""rightElbowAngle"": 170.26914544929795, ""leftShoulderAngle"": 105.05387385974504, ""rightShoulderAngle"": 104.85469678021552}"
"Squat","{""leftHipAngle"": 145.89551379501907, ""leftKneeAngle"": 149.17394179191254, ""rightHipAngle"": 159.70419550660228, ""leftElbowAngle"": 154.93198526790877, ""rightKneeAngle"": 156.33546792501625, ""rightElbowAngle"": 158.259537331543, ""leftShoulderAngle"": 87.46887162909285, ""rightShoulderAngle"": 83.81079385936421}"
"Squat","{""leftHipAngle"": 171.8863132085638, ""leftKneeAngle"": 175.99255292520576, ""rightHipAngle"": 176.82817886539598, ""leftElbowAngle"": 166.53781736993986, ""rightKneeAngle"": 176.5946282416518, ""rightElbowAngle"": 165.81028320874609, ""leftShoulderAngle"": 90.16585494949072, ""rightShoulderAngle"": 80.35770562499847}"
"Squat","{""leftHipAngle"": 170.40908213831753, ""leftKneeAngle"": 170.74600282537142, ""rightHipAngle"": 177.19667093537063, ""leftElbowAngle"": 173.95585467127654, ""rightKneeAngle"": 174.72484319371208, ""rightElbowAngle"": 167.80101058468526, ""leftShoulderAngle"": 95.9045908703088, ""rightShoulderAngle"": 81.81266832315994}"
"Squat","{""leftHipAngle"": 155.55272101764388, ""leftKneeAngle"": 160.06997691916598, ""rightHipAngle"": 171.12006039074717, ""leftElbowAngle"": 170.05635140556743, ""rightKneeAngle"": 165.21095580927022, ""rightElbowAngle"": 167.06952847759916, ""leftShoulderAngle"": 92.76941752024018, ""rightShoulderAngle"": 84.2492641431261}"
"Squat","{""leftHipAngle"": 96.16817279976506, ""leftKneeAngle"": 64.95256599276433, ""rightHipAngle"": 124.51440411670916, ""leftElbowAngle"": 169.73412798255865, ""rightKneeAngle"": 97.6956041198884, ""rightElbowAngle"": 150.68478302131916, ""leftShoulderAngle"": 101.7716323014102, ""rightShoulderAngle"": 89.69569690441926}"
"Squat","{""leftHipAngle"": 65.41347814144085, ""leftKneeAngle"": 38.48849799555103, ""rightHipAngle"": 92.42228845954529, ""leftElbowAngle"": 171.22900726101938, ""rightKneeAngle"": 60.54051162933962, ""rightElbowAngle"": 156.3298122521484, ""leftShoulderAngle"": 100.94758623104242, ""rightShoulderAngle"": 95.52503605681478}"
"Squat","{""leftHipAngle"": 62.92974936319737, ""leftKneeAngle"": 32.602032484440144, ""rightHipAngle"": 79.99676713706657, ""leftElbowAngle"": 167.55484420610395, ""rightKneeAngle"": 44.98490521674108, ""rightElbowAngle"": 166.00001587243048, ""leftShoulderAngle"": 102.01770200066758, ""rightShoulderAngle"": 104.00211742583404}"
"Squat","{""leftHipAngle"": 98.06970271600778, ""leftKneeAngle"": 78.24905335971624, ""rightHipAngle"": 116.36589205762156, ""leftElbowAngle"": 125.0046929939781, ""rightKneeAngle"": 103.39258705692788, ""rightElbowAngle"": 170.90146007158975, ""leftShoulderAngle"": 80.06345229489422, ""rightShoulderAngle"": 103.3678737617378}"
"Squat","{""leftHipAngle"": 164.12436322696155, ""leftKneeAngle"": 169.43415573335636, ""rightHipAngle"": 175.37981572699854, ""leftElbowAngle"": 179.15979264524586, ""rightKneeAngle"": 168.21529494481527, ""rightElbowAngle"": 161.0220409603494, ""leftShoulderAngle"": 89.16811452708853, ""rightShoulderAngle"": 78.1608307371895}"
"Squat","{""leftHipAngle"": 171.31738683032793, ""leftKneeAngle"": 177.03621247871024, ""rightHipAngle"": 177.72841156430587, ""leftElbowAngle"": 173.61524444663652, ""rightKneeAngle"": 175.98731289710824, ""rightElbowAngle"": 168.67664580349532, ""leftShoulderAngle"": 95.87641677823017, ""rightShoulderAngle"": 82.51028812715535}"
"Squat","{""leftHipAngle"": 164.73945387779108, ""leftKneeAngle"": 171.36111044163857, ""rightHipAngle"": 178.73208059836395, ""leftElbowAngle"": 172.22202791347334, ""rightKneeAngle"": 174.56854075692144, ""rightElbowAngle"": 168.27324817494667, ""leftShoulderAngle"": 97.05096199368818, ""rightShoulderAngle"": 85.12526617400484}"
"Squat","{""leftHipAngle"": 123.6174534135998, ""leftKneeAngle"": 117.43050680383168, ""rightHipAngle"": 146.77859373258244, ""leftElbowAngle"": 121.9384696967652, ""rightKneeAngle"": 149.72300149639858, ""rightElbowAngle"": 164.4755007740998, ""leftShoulderAngle"": 95.29668671670358, ""rightShoulderAngle"": 94.47564320236344}"
"Squat","{""leftHipAngle"": 65.95487014688703, ""leftKneeAngle"": 47.54929534493846, ""rightHipAngle"": 93.5687763892976, ""leftElbowAngle"": 160.39585993600394, ""rightKneeAngle"": 89.58734600021006, ""rightElbowAngle"": 167.86882589183082, ""leftShoulderAngle"": 100.56663992166312, ""rightShoulderAngle"": 109.8873964656039}"
"Squat","{""leftHipAngle"": 48.11558737036589, ""leftKneeAngle"": 36.329322533041776, ""rightHipAngle"": 66.33254252038242, ""leftElbowAngle"": 174.05345385883328, ""rightKneeAngle"": 54.84474059142343, ""rightElbowAngle"": 150.93944088944878, ""leftShoulderAngle"": 111.99836034451968, ""rightShoulderAngle"": 97.58209707846332}"
"Squat","{""leftHipAngle"": 91.88736481905588, ""leftKneeAngle"": 88.12337562880964, ""rightHipAngle"": 116.46286360391504, ""leftElbowAngle"": 97.40661111699836, ""rightKneeAngle"": 113.0020302148166, ""rightElbowAngle"": 170.83306107247725, ""leftShoulderAngle"": 78.92910779143608, ""rightShoulderAngle"": 102.58221612053926}"
